metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin_mod
14484,"Boston-Quincy, MA",1990,45863,25021,25021421100,25002104211,2.50E+12,1436,43135,0.941,3,25002104211
14484,"Boston-Quincy, MA",1990,45863,25021,25021421200,25002104212,2.50E+12,1586,44951,0.98,3,25002104212
14484,"Boston-Quincy, MA",1990,45863,25021,25021422100,25002104221,2.50E+12,1235,58135,1.268,5,25002104221
14484,"Boston-Quincy, MA",1990,45863,25021,25021422200,25002104222,2.50E+12,1923,47072,1.026,4,25002104222
14484,"Boston-Quincy, MA",1990,45863,25021,25021422301,2.50E+12,2.50E+12,865,51014,1.112,4,2500210422301
14484,"Boston-Quincy, MA",1990,45863,25021,25021422302,2.50E+12,2.50E+12,1495,50251,1.096,4,2500210422302
14484,"Boston-Quincy, MA",1990,45863,25021,25021422400,25002104224,2.50E+12,1805,45896,1.001,4,25002104224
14484,"Boston-Quincy, MA",1990,45863,25021,25021422501,2.50E+12,2.50E+12,1273,44088,0.961,3,2500210422501
14484,"Boston-Quincy, MA",1990,45863,25021,25021422502,2.50E+12,2.50E+12,1417,43569,0.95,3,2500210422502
14484,"Boston-Quincy, MA",1990,45863,25021,25021422600,25002104226,2.50E+12,2020,52806,1.151,4,25002104226
14484,"Boston-Quincy, MA",1990,45863,25021,25021422700,25002104227,2.50E+12,1152,45885,1,4,25002104227
14484,"Boston-Quincy, MA",1990,45863,25021,25021422800,25002104228,2.50E+12,1174,48864,1.065,4,25002104228
14484,"Boston-Quincy, MA",1990,45863,25021,25021423100,25002104231,2.50E+12,1936,74310,1.62,6,25002104231
14484,"Boston-Quincy, MA",1990,45863,25021,25021440100,25002104401,2.50E+12,1841,46649,1.017,4,25002104401
14484,"Boston-Quincy, MA",1990,45863,25021,25021441100,25002104411,2.50E+12,0,,,,25002104411
14484,"Boston-Quincy, MA",1990,45863,25021,25021441200,25002104412,2.50E+12,2221,51194,1.116,4,25002104412
14484,"Boston-Quincy, MA",1990,45863,25021,25021442101,2.50E+12,2.50E+12,1191,53506,1.167,4,2500210442101
14484,"Boston-Quincy, MA",1990,45863,25021,25021442102,2.50E+12,2.50E+12,1569,56905,1.241,4,2500210442102
14484,"Boston-Quincy, MA",1990,45863,25021,25021442103,2.50E+12,2.50E+12,1009,60609,1.322,5,2500210442103
14484,"Boston-Quincy, MA",1990,45863,25021,25021442200,25002104422,2.50E+12,2044,49565,1.081,4,25002104422
14484,"Boston-Quincy, MA",1990,45863,25021,25021443101,2.50E+12,2.50E+12,1986,51916,1.132,4,2500210443101
14484,"Boston-Quincy, MA",1990,45863,25021,25021443198,2.50E+12,2.50E+12,2117,49269,1.074,4,2500210443198
14484,"Boston-Quincy, MA",1990,45863,25021,25021456101,2.50E+12,2.50E+12,957,51955,1.133,4,2500210456101
14484,"Boston-Quincy, MA",1990,45863,25021,25021456102,2.50E+12,2.50E+12,1256,41848,0.912,3,2500210456102
14484,"Boston-Quincy, MA",1990,45863,25021,25021456200,25002104562,2.50E+12,802,50559,1.102,4,25002104562
14484,"Boston-Quincy, MA",1990,45863,25021,25021456300,25002104563,2.50E+12,1960,45595,0.994,3,25002104563
14484,"Boston-Quincy, MA",1990,45863,25021,25021456401,2.50E+12,2.50E+12,837,42768,0.933,3,2500210456401
14484,"Boston-Quincy, MA",1990,45863,25021,25021456402,2.50E+12,2.50E+12,1316,56260,1.227,4,2500210456402
14484,"Boston-Quincy, MA",1990,45863,25021,25021457100,25002104571,2.50E+12,1230,49565,1.081,4,25002104571
14484,"Boston-Quincy, MA",1990,45863,25021,25021457298,2.50E+12,2.50E+12,0,,,,2500210457298
14484,"Boston-Quincy, MA",1990,45863,25021,25021762195,2.50E+12,2.50E+12,8,18750,0.409,1,2500210762195
14484,"Boston-Quincy, MA",1990,45863,25023,25023500101,2.50E+12,2.50E+12,963,48464,1.057,4,2500230500101
14484,"Boston-Quincy, MA",1990,45863,25023,25023500102,2.50E+12,2.50E+12,1639,40054,0.873,3,2500230500102
14484,"Boston-Quincy, MA",1990,45863,25023,25023501101,2.50E+12,2.50E+12,910,63034,1.374,5,2500230501101
14484,"Boston-Quincy, MA",1990,45863,25023,25023501102,2.50E+12,2.50E+12,1894,54846,1.196,4,2500230501102
14484,"Boston-Quincy, MA",1990,45863,25023,25023501201,2.50E+12,2.50E+12,1078,72811,1.588,6,2500230501201
14484,"Boston-Quincy, MA",1990,45863,25023,25023501202,2.50E+12,2.50E+12,1604,78341,1.708,6,2500230501202
14484,"Boston-Quincy, MA",1990,45863,25023,25023502101,2.50E+12,2.50E+12,1586,45053,0.982,3,2500230502101
14484,"Boston-Quincy, MA",1990,45863,25023,25023502102,2.50E+12,2.50E+12,1068,42045,0.917,3,2500230502102
14484,"Boston-Quincy, MA",1990,45863,25023,25023502200,25002305022,2.50E+12,1528,45562,0.993,3,25002305022
14484,"Boston-Quincy, MA",1990,45863,25023,25023503101,2.50E+12,2.50E+12,1478,58794,1.282,5,2500230503101
14484,"Boston-Quincy, MA",1990,45863,25023,25023503102,2.50E+12,2.50E+12,1615,59869,1.305,5,2500230503102
14484,"Boston-Quincy, MA",1990,45863,25023,25023504101,2.50E+12,2.50E+12,1289,60167,1.312,5,2500230504101
14484,"Boston-Quincy, MA",1990,45863,25023,25023504102,2.50E+12,2.50E+12,1228,74773,1.63,6,2500230504102
14484,"Boston-Quincy, MA",1990,45863,25023,25023505101,2.50E+12,2.50E+12,1694,61605,1.343,5,2500230505101
14484,"Boston-Quincy, MA",1990,45863,25023,25023505102,2.50E+12,2.50E+12,1295,61978,1.351,5,2500230505102
14484,"Boston-Quincy, MA",1990,45863,25023,25023505200,25002305052,2.50E+12,1574,56014,1.221,4,25002305052
14484,"Boston-Quincy, MA",1990,45863,25023,25023506101,2.50E+12,2.50E+12,1507,62670,1.366,5,2500230506101
14484,"Boston-Quincy, MA",1990,45863,25023,25023506102,2.50E+12,2.50E+12,1227,56897,1.241,4,2500230506102
14484,"Boston-Quincy, MA",1990,45863,25023,25023506201,2.50E+12,2.50E+12,0,,,,2500230506201
14484,"Boston-Quincy, MA",1990,45863,25023,25023506202,2.50E+12,2.50E+12,593,59195,1.291,5,2500230506202
14484,"Boston-Quincy, MA",1990,45863,25023,25023506203,2.50E+12,2.50E+12,1160,54491,1.188,4,2500230506203
14484,"Boston-Quincy, MA",1990,45863,25023,25023506204,2.50E+12,2.50E+12,1218,44375,0.968,3,2500230506204
14484,"Boston-Quincy, MA",1990,45863,25023,25023507101,2.50E+12,2.50E+12,1318,65613,1.431,5,2500230507101
14484,"Boston-Quincy, MA",1990,45863,25023,25023507102,2.50E+12,2.50E+12,2540,71465,1.558,6,2500230507102
14484,"Boston-Quincy, MA",1990,45863,25023,25023508101,2.50E+12,2.50E+12,1329,53673,1.17,4,2500230508101
14484,"Boston-Quincy, MA",1990,45863,25023,25023508102,2.50E+12,2.50E+12,1324,43790,0.955,3,2500230508102
14484,"Boston-Quincy, MA",1990,45863,25023,25023508200,25002305082,2.50E+12,1309,57418,1.252,5,25002305082
14484,"Boston-Quincy, MA",1990,45863,25023,25023509100,25002305091,2.50E+12,2432,45386,0.99,3,25002305091
14484,"Boston-Quincy, MA",1990,45863,25023,25023510100,25002305101,2.50E+12,1357,47098,1.027,4,25002305101
14484,"Boston-Quincy, MA",1990,45863,25023,25023510200,25002305102,2.50E+12,1622,43015,0.938,3,25002305102
14484,"Boston-Quincy, MA",1990,45863,25023,25023510300,25002305103,2.50E+12,887,23651,0.516,1,25002305103
14484,"Boston-Quincy, MA",1990,45863,25023,25023510400,25002305104,2.50E+12,833,27798,0.606,1,25002305104
14484,"Boston-Quincy, MA",1990,45863,25023,25023510501,2.50E+12,2.50E+12,842,41200,0.898,3,2500230510501
14484,"Boston-Quincy, MA",1990,45863,25023,25023510502,2.50E+12,2.50E+12,1340,32984,0.719,2,2500230510502
14484,"Boston-Quincy, MA",1990,45863,25023,25023510503,2.50E+12,2.50E+12,1096,37412,0.816,3,2500230510503
14484,"Boston-Quincy, MA",1990,45863,25023,25023510600,25002305106,2.50E+12,804,56761,1.238,4,25002305106
14484,"Boston-Quincy, MA",1990,45863,25023,25023510700,25002305107,2.50E+12,1396,44196,0.964,3,25002305107
14484,"Boston-Quincy, MA",1990,45863,25023,25023510800,25002305108,2.50E+12,1491,32299,0.704,2,25002305108
14484,"Boston-Quincy, MA",1990,45863,25023,25023510900,25002305109,2.50E+12,494,19917,0.434,1,25002305109
14484,"Boston-Quincy, MA",1990,45863,25023,25023511000,25002305110,2.50E+12,706,28375,0.619,1,25002305110
14484,"Boston-Quincy, MA",1990,45863,25023,25023511100,25002305111,2.50E+12,1524,47669,1.039,4,25002305111
14484,"Boston-Quincy, MA",1990,45863,25023,25023511200,25002305112,2.50E+12,1056,33125,0.722,2,25002305112
14484,"Boston-Quincy, MA",1990,45863,25023,25023511301,2.50E+12,2.50E+12,1187,41789,0.911,3,2500230511301
14484,"Boston-Quincy, MA",1990,45863,25023,25023511302,2.50E+12,2.50E+12,1028,46409,1.012,4,2500230511302
14484,"Boston-Quincy, MA",1990,45863,25023,25023511400,25002305114,2.50E+12,913,21717,0.474,1,25002305114
14484,"Boston-Quincy, MA",1990,45863,25023,25023511500,25002305115,2.50E+12,1007,26558,0.579,1,25002305115
14484,"Boston-Quincy, MA",1990,45863,25023,25023511600,25002305116,2.50E+12,1652,36616,0.798,2,25002305116
14484,"Boston-Quincy, MA",1990,45863,25023,25023511701,2.50E+12,2.50E+12,1356,47727,1.041,4,2500230511701
14484,"Boston-Quincy, MA",1990,45863,25023,25023511702,2.50E+12,2.50E+12,703,43024,0.938,3,2500230511702
14484,"Boston-Quincy, MA",1990,45863,25023,25023520100,25002305201,2.50E+12,1615,48625,1.06,4,25002305201
14484,"Boston-Quincy, MA",1990,45863,25023,25023520201,2.50E+12,2.50E+12,1012,47157,1.028,4,2500230520201
14484,"Boston-Quincy, MA",1990,45863,25023,25023520202,2.50E+12,2.50E+12,973,50380,1.098,4,2500230520202
14484,"Boston-Quincy, MA",1990,45863,25023,25023521101,2.50E+12,2.50E+12,998,47381,1.033,4,2500230521101
14484,"Boston-Quincy, MA",1990,45863,25023,25023521102,2.50E+12,2.50E+12,759,43977,0.959,3,2500230521102
14484,"Boston-Quincy, MA",1990,45863,25023,25023521201,2.50E+12,2.50E+12,695,41458,0.904,3,2500230521201
14484,"Boston-Quincy, MA",1990,45863,25023,25023521202,2.50E+12,2.50E+12,950,49000,1.068,4,2500230521202
14484,"Boston-Quincy, MA",1990,45863,25023,25023522101,2.50E+12,2.50E+12,1170,48787,1.064,4,2500230522101
14484,"Boston-Quincy, MA",1990,45863,25023,25023522102,2.50E+12,2.50E+12,1212,52581,1.146,4,2500230522102
14484,"Boston-Quincy, MA",1990,45863,25023,25023523100,25002305231,2.50E+12,643,44410,0.968,3,25002305231
14484,"Boston-Quincy, MA",1990,45863,25023,25023523201,2.50E+12,2.50E+12,608,47917,1.045,4,2500230523201
14484,"Boston-Quincy, MA",1990,45863,25023,25023523202,2.50E+12,2.50E+12,1653,48281,1.053,4,2500230523202
14484,"Boston-Quincy, MA",1990,45863,25023,25023524101,2.50E+12,2.50E+12,735,43021,0.938,3,2500230524101
14484,"Boston-Quincy, MA",1990,45863,25023,25023524102,2.50E+12,2.50E+12,1038,48442,1.056,4,2500230524102
14484,"Boston-Quincy, MA",1990,45863,25023,25023525101,2.50E+12,2.50E+12,1396,43375,0.946,3,2500230525101
14484,"Boston-Quincy, MA",1990,45863,25023,25023525102,2.50E+12,2.50E+12,1364,53709,1.171,4,2500230525102
14484,"Boston-Quincy, MA",1990,45863,25023,25023525200,25002305252,2.50E+12,1612,51094,1.114,4,25002305252
14484,"Boston-Quincy, MA",1990,45863,25023,25023525300,25002305253,2.50E+12,50,27083,0.591,1,25002305253
14484,"Boston-Quincy, MA",1990,45863,25023,25023526100,25002305261,2.50E+12,1776,42955,0.937,3,25002305261
14484,"Boston-Quincy, MA",1990,45863,25023,25023530100,25002305301,2.50E+12,995,44728,0.975,3,25002305301
14484,"Boston-Quincy, MA",1990,45863,25023,25023530200,25002305302,2.50E+12,933,33315,0.726,2,25002305302
14484,"Boston-Quincy, MA",1990,45863,25023,25023530300,25002305303,2.50E+12,937,40128,0.875,3,25002305303
14484,"Boston-Quincy, MA",1990,45863,25023,25023530400,25002305304,2.50E+12,1825,54599,1.19,4,25002305304
14484,"Boston-Quincy, MA",1990,45863,25023,25023530500,25002305305,2.50E+12,1280,42719,0.931,3,25002305305
14484,"Boston-Quincy, MA",1990,45863,25023,25023530600,25002305306,2.50E+12,1265,52994,1.155,4,25002305306
14484,"Boston-Quincy, MA",1990,45863,25023,25023530700,25002305307,2.50E+12,629,49803,1.086,4,25002305307
14484,"Boston-Quincy, MA",1990,45863,25023,25023530800,25002305308,2.50E+12,2070,41235,0.899,3,25002305308
14484,"Boston-Quincy, MA",1990,45863,25023,25023530900,25002305309,2.50E+12,2078,44477,0.97,3,25002305309
14484,"Boston-Quincy, MA",1990,45863,25023,25023540100,25002305401,2.50E+12,2120,51281,1.118,4,25002305401
14484,"Boston-Quincy, MA",1990,45863,25023,25023541100,25002305411,2.50E+12,1119,47413,1.034,4,25002305411
14484,"Boston-Quincy, MA",1990,45863,25023,25023542100,25002305421,2.50E+12,1915,46322,1.01,4,25002305421
14484,"Boston-Quincy, MA",1990,45863,25023,25023542200,25002305422,2.50E+12,1021,42652,0.93,3,25002305422
14484,"Boston-Quincy, MA",1990,45863,25023,25023542300,25002305423,2.50E+12,1722,34684,0.756,2,25002305423
14484,"Boston-Quincy, MA",1990,45863,25023,25023543100,25002305431,2.50E+12,659,46715,1.019,4,25002305431
14484,"Boston-Quincy, MA",1990,45863,25023,25023544100,25002305441,2.50E+12,1384,46213,1.008,4,25002305441
14484,"Boston-Quincy, MA",1990,45863,25023,25023544200,25002305442,2.50E+12,1466,39321,0.857,3,25002305442
14484,"Boston-Quincy, MA",1990,45863,25023,25023545100,25002305451,2.50E+12,1502,35994,0.785,2,25002305451
14484,"Boston-Quincy, MA",1990,45863,25023,25023545200,25002305452,2.50E+12,1342,34357,0.749,2,25002305452
14484,"Boston-Quincy, MA",1990,45863,25023,25023545300,25002305453,2.50E+12,1010,32297,0.704,2,25002305453
14484,"Boston-Quincy, MA",1990,45863,25023,25023545400,25002305454,2.50E+12,1330,36034,0.786,2,25002305454
14484,"Boston-Quincy, MA",1990,45863,25023,25023560100,25002305601,2.50E+12,1638,46000,1.003,4,25002305601
14484,"Boston-Quincy, MA",1990,45863,25023,25023561100,25002305611,2.50E+12,1141,52163,1.137,4,25002305611
14484,"Boston-Quincy, MA",1990,45863,25025,25025000100,25002500001,2.50E+12,793,37949,0.827,3,25002500001
14484,"Boston-Quincy, MA",1990,45863,25025,25025000201,2.50E+12,2.50E+12,722,39483,0.861,3,2500250000201
14484,"Boston-Quincy, MA",1990,45863,25025,25025000202,2.50E+12,2.50E+12,834,41274,0.9,3,2500250000202
14484,"Boston-Quincy, MA",1990,45863,25025,25025000300,25002500003,2.50E+12,1147,47801,1.042,4,25002500003
14484,"Boston-Quincy, MA",1990,45863,25025,25025000401,2.50E+12,2.50E+12,939,30054,0.655,1,2500250000401
14484,"Boston-Quincy, MA",1990,45863,25025,25025000402,2.50E+12,2.50E+12,568,50641,1.104,4,2500250000402
14484,"Boston-Quincy, MA",1990,45863,25025,25025000501,2.50E+12,2.50E+12,953,37250,0.812,3,2500250000501
14484,"Boston-Quincy, MA",1990,45863,25025,25025000502,2.50E+12,2.50E+12,744,39083,0.852,3,2500250000502
14484,"Boston-Quincy, MA",1990,45863,25025,25025000601,2.50E+12,2.50E+12,640,49688,1.083,4,2500250000601
14484,"Boston-Quincy, MA",1990,45863,25025,25025000602,2.50E+12,2.50E+12,891,20199,0.44,1,2500250000602
14484,"Boston-Quincy, MA",1990,45863,25025,25025000701,2.50E+12,2.50E+12,608,28800,0.628,1,2500250000701
14484,"Boston-Quincy, MA",1990,45863,25025,25025000702,2.50E+12,2.50E+12,960,26071,0.568,1,2500250000702
14484,"Boston-Quincy, MA",1990,45863,25025,25025000801,2.50E+12,2.50E+12,264,36250,0.79,2,2500250000801
14484,"Boston-Quincy, MA",1990,45863,25025,25025000802,2.50E+12,2.50E+12,1078,30214,0.659,1,2500250000802
14484,"Boston-Quincy, MA",1990,45863,25025,25025010101,2.50E+12,2.50E+12,335,62018,1.352,5,2500250010101
14484,"Boston-Quincy, MA",1990,45863,25025,25025010102,2.50E+12,2.50E+12,38,35000,0.763,2,2500250010102
14484,"Boston-Quincy, MA",1990,45863,25025,25025010200,25002500102,2.50E+12,745,21298,0.464,1,25002500102
14484,"Boston-Quincy, MA",1990,45863,25025,25025010300,25002500103,2.50E+12,280,16176,0.353,1,25002500103
14484,"Boston-Quincy, MA",1990,45863,25025,25025010401,2.50E+12,2.50E+12,644,33571,0.732,2,2500250010401
14484,"Boston-Quincy, MA",1990,45863,25025,25025010402,2.50E+12,2.50E+12,121,22850,0.498,1,2500250010402
14484,"Boston-Quincy, MA",1990,45863,25025,25025010500,25002500105,2.50E+12,305,47750,1.041,4,25002500105
